no,code,name,type
2346,600222,太龙药业,4
2347,600223,鲁商置业,4
2348,600225,天津松江,4
2349,600226,瀚叶股份,4
2350,600227,赤天化,4
2351,600228,ST昌九,4
2352,600229,城市传媒,4
2353,600230,沧州大化,4
2354,600231,凌钢股份,4
2355,600232,金鹰股份,4
2356,600233,圆通速递,4
2357,600234,ST山水,4
2358,600235,民丰特纸,4
2359,600236,桂冠电力,4
2360,600237,铜峰电子,4
2361,600238,*ST椰岛,4
2362,600239,云南城投,4
2363,600240,华业资本,4
2364,600241,时代万恒,4
2365,600242,中昌数据,4
2366,600243,青海华鼎,4
2367,600246,万通地产,4
2368,600247,*ST成城,4
2369,600248,延长化建,4
2370,600249,两面针,4
2371,600250,南纺股份,4
2372,600251,冠农股份,4
2373,600252,中恒集团,4
2374,600255,梦舟股份,4
2375,600256,广汇能源,4
2376,600257,大湖股份,4
2377,600258,首旅酒店,4
2378,600259,广晟有色,4
2379,600260,凯乐科技,4
2380,600261,阳光照明,4
2381,600262,北方股份,4
2382,600265,ST景谷,4
2383,600266,北京城建,4
2384,600267,海正药业,4
2385,600268,国电南自,4
2386,600269,赣粤高速,4
2387,600270,外运发展,4
2388,600271,航天信息,4
2389,600272,开开实业,4
2390,600273,嘉化能源,4
2391,600275,ST昌鱼,4
2392,600276,恒瑞医药,4
2393,600277,亿利洁能,4
2394,600278,东方创业,4
2395,600279,重庆港九,4
2396,600280,中央商场,4
2397,600281,太化股份,4
2398,600282,南钢股份,4
2399,600283,钱江水利,4
2400,600284,浦东建设,4
2401,600285,羚锐制药,4
2402,600287,江苏舜天,4
2403,600288,大恒科技,4
2404,600289,*ST信通,4
2405,600290,华仪电气,4
2406,600291,西水股份,4
2407,600292,远达环保,4
2408,600293,三峡新材,4
2409,600295,鄂尔多斯,4
2410,600297,广汇汽车,4
2411,600298,安琪酵母,4
2412,600299,安迪苏,4
2413,600300,维维股份,4
2414,600301,ST南化,4
2415,600302,标准股份,4
2416,600303,曙光股份,4
2417,600305,恒顺醋业,4
2418,600306,商业城,4
2419,600307,酒钢宏兴,4
2420,600308,华泰股份,4
2421,600309,万华化学,4
2422,600310,桂东电力,4
2423,600311,荣华实业,4
2424,600312,平高电气,4
2425,600313,农发种业,4
2426,600315,上海家化,4
2427,600316,洪都航空,4
2428,600317,营口港,4
2429,600318,新力金融,4
2430,600319,亚星化学,4
2431,600320,振华重工,4
2432,600321,*ST正源,4
2433,600322,天房发展,4
2434,600323,瀚蓝环境,4
2435,600325,华发股份,4
2436,600326,西藏天路,4
2437,600327,大东方,4
2438,600328,兰太实业,4
2439,600329,中新药业,4
2440,600330,天通股份,4
2441,600331,宏达股份,4
2442,600332,白云山,4
2443,600333,长春燃气,4
2444,600335,国机汽车,4
2445,600336,澳柯玛,4
2446,600337,美克家居,4
2447,600338,西藏珠峰,4
2448,600339,中油工程,4
2449,600340,华夏幸福,4
2450,600343,航天动力,4
2451,600345,长江通信,4
2452,600346,恒力股份,4
2453,600348,阳泉煤业,4
2454,600350,山东高速,4
2455,600351,亚宝药业,4
2456,600352,浙江龙盛,4
2457,600353,旭光股份,4
2458,600354,敦煌种业,4
2459,600355,精伦电子,4
2460,600356,恒丰纸业,4
2461,600358,国旅联合,4
2462,600359,新农开发,4
2463,600360,华微电子,4
2464,600361,华联综超,4
2465,600362,江西铜业,4
2466,600363,联创光电,4
2467,600365,通葡股份,4
2468,600366,宁波韵升,4
2469,600367,红星发展,4
2470,600368,五洲交通,4
2471,600369,西南证券,4
2472,600370,三房巷,4
2473,600371,万向德农,4
2474,600372,中航电子,4
2475,600373,中文传媒,4
2476,600375,华菱星马,4
2477,600376,首开股份,4
2478,600377,宁沪高速,4
2479,600378,天科股份,4
2480,600379,宝光股份,4
2481,600380,健康元,4
2482,600381,青海春天,4
2483,600382,广东明珠,4
2484,600383,金地集团,4
2485,600385,山东金泰,4
2486,600386,北巴传媒,4
2487,600387,海越股份,4
2488,600388,龙净环保,4
2489,600389,江山股份,4
2490,600390,五矿资本,4
2491,600391,航发科技,4
2492,600392,盛和资源,4
2493,600393,粤泰股份,4
2494,600395,盘江股份,4
2495,600396,金山股份,4
2496,600397,*ST安煤,4
2497,600398,海澜之家,4
2498,600399,抚顺特钢,4
2499,600400,红豆股份,4
2500,600401,*ST海润,4
2501,600403,大有能源,4
2502,600405,动力源,4
2503,600406,国电南瑞,4
2504,600408,*ST安泰,4
2505,600409,三友化工,4
2506,600410,华胜天成,4
2507,600415,小商品城,4
2508,600416,湘电股份,4
2509,600418,江淮汽车,4
2510,600419,天润乳业,4
2511,600420,现代制药,4
2512,600421,ST仰帆,4
2513,600422,昆药集团,4
2514,600423,*ST柳化,4
2515,600425,青松建化,4
2516,600426,华鲁恒升,4
2517,600428,中远海特,4
2518,600429,三元股份,4
2519,600432,退市吉恩,4
2520,600433,冠豪高新,4
2521,600435,北方导航,4
2522,600436,片仔癀,4
2523,600438,通威股份,4
2524,600439,瑞贝卡,4
2525,600444,国机通用,4
2526,600446,金证股份,4
2527,600448,华纺股份,4
2528,600449,宁夏建材,4
2529,600452,涪陵电力,4
2530,600455,博通股份,4
2531,600456,宝钛股份,4
2532,600458,时代新材,4
2533,600459,贵研铂业,4
2534,600460,士兰微,4
2535,600461,洪城水业,4
2536,600462,九有股份,4
2537,600463,空港股份,4
2538,600466,蓝光发展,4
2539,600467,好当家,4
2540,600468,百利电气,4
2541,600469,风神股份,4
2542,600470,六国化工,4
2543,600475,华光股份,4
2544,600476,湘邮科技,4
2545,600477,杭萧钢构,4
2546,600478,科力远,4
2547,600479,千金药业,4
2548,600480,凌云股份,4
2549,600481,双良节能,4
2550,600482,中国动力,4
2551,600483,福能股份,4
2552,600485,信威集团,4
2553,600486,扬农化工,4
2554,600487,亨通光电,4
2555,600488,天药股份,4
2556,600489,中金黄金,4
2557,600490,鹏欣资源,4
2558,600491,龙元建设,4
2559,600493,凤竹纺织,4
2560,600495,晋西车轴,4
2561,600496,精工钢构,4
2562,600497,驰宏锌锗,4
2563,600498,烽火通信,4
2564,600499,科达洁能,4
2565,600500,中化国际,4
2566,600501,航天晨光,4
2567,600502,安徽水利,4
2568,600503,华丽家族,4
2569,600505,西昌电力,4
2570,600506,香梨股份,4
2571,600507,方大特钢,4
2572,600508,上海能源,4
2573,600509,天富能源,4
2574,600510,黑牡丹,4
2575,600511,国药股份,4
2576,600512,腾达建设,4
2577,600513,联环药业,4
2578,600515,海航基础,4
2579,600516,方大炭素,4
2580,600517,置信电气,4
2581,600518,康美药业,4
2582,600519,贵州茅台,4
2583,600520,文一科技,4
2584,600521,华海药业,4
2585,600522,中天科技,4
2586,600523,贵航股份,4
2587,600525,长园集团,4
2588,600526,菲达环保,4
2589,600527,江南高纤,4
2590,600528,中铁工业,4
2591,600529,山东药玻,4
2592,600530,交大昂立,4
2593,600531,豫光金铅,4
2594,600532,宏达矿业,4
2595,600533,栖霞建设,4
2596,600535,天士力,4
2597,600536,中国软件,4
2598,600537,亿晶光电,4
2599,600538,国发股份,4
2600,600539,*ST狮头,4
2601,600540,新赛股份,4
2602,600543,莫高股份,4
2603,600545,卓郎智能,4
2604,600546,山煤国际,4
2605,600547,山东黄金,4
2606,600548,深高速,4
2607,600549,厦门钨业,4
2608,600550,保变电气,4
2609,600551,时代出版,4
2610,600552,凯盛科技,4
2611,600555,海航创新,4
2612,600556,ST慧球,4
2613,600557,康缘药业,4
2614,600558,大西洋,4
2615,600559,老白干酒,4
2616,600560,金自天正,4
2617,600561,江西长运,4
2618,600562,国睿科技,4
2619,600563,法拉电子,4
2620,600565,迪马股份,4
2621,600566,济川药业,4
2622,600567,山鹰纸业,4
2623,600568,中珠医疗,4
2624,600569,安阳钢铁,4
2625,600570,恒生电子,4
2626,600571,信雅达,4
2627,600572,康恩贝,4
2628,600573,惠泉啤酒,4
2629,600575,皖江物流,4
2630,600576,祥源文化,4
2631,600577,精达股份,4
2632,600578,京能电力,4
2633,600579,天华院,4
2634,600580,卧龙电气,4
2635,600581,八一钢铁,4
2636,600582,天地科技,4
2637,600583,海油工程,4
2638,600584,长电科技,4
2639,600585,海螺水泥,4
2640,600586,金晶科技,4
2641,600587,新华医疗,4
2642,600588,用友网络,4
2643,600589,广东榕泰,4
2644,600590,泰豪科技,4
2645,600592,龙溪股份,4
2646,600593,大连圣亚,4
2647,600594,益佰制药,4
2648,600595,中孚实业,4
2649,600596,新安股份,4
2650,600597,光明乳业,4
2651,600598,北大荒,4
2652,600599,熊猫金控,4
2653,600600,青岛啤酒,4
2654,600601,方正科技,4
2655,600602,云赛智联,4
2656,600603,广汇物流,4
2657,600604,市北高新,4
2658,600605,汇通能源,4
2659,600606,绿地控股,4
2660,600608,ST沪科,4
2661,600609,金杯汽车,4
2662,600610,中毅达,4
2663,600611,大众交通,4
2664,600612,老凤祥,4
2665,600613,神奇制药,4
2666,600614,鹏起科技,4
2667,600615,丰华股份,4
2668,600616,金枫酒业,4
2669,600617,国新能源,4
2670,600618,氯碱化工,4
2671,600619,海立股份,4
2672,600620,天宸股份,4
2673,600621,华鑫股份,4
2674,600622,光大嘉宝,4
2675,600623,华谊集团,4
2676,600624,复旦复华,4
2677,600626,申达股份,4
2678,600628,新世界,4
2679,600629,华建集团,4
2680,600630,龙头股份,4
2681,600633,浙数文化,4
2682,600634,*ST富控,4
2683,600635,大众公用,4
2684,600636,三爱富,4
2685,600637,东方明珠,4
2686,600638,新黄浦,4
2687,600639,浦东金桥,4
2688,600640,号百控股,4
2689,600641,万业企业,4
2690,600642,申能股份,4
2691,600643,爱建集团,4
2692,600644,乐山电力,4
2693,600645,中源协和,4
2694,600647,同达创业,4
2695,600648,外高桥,4
2696,600649,城投控股,4
2697,600650,锦江投资,4
2698,600651,飞乐音响,4
2699,600652,游久游戏,4
2700,600653,申华控股,4
2701,600654,ST中安,4
2702,600655,豫园股份,4
2703,600657,信达地产,4
2704,600658,电子城,4
2705,600660,福耀玻璃,4
2706,600661,新南洋,4
2707,600662,强生控股,4
2708,600663,陆家嘴,4
2709,600664,哈药股份,4
2710,600665,天地源,4
2711,600666,奥瑞德,4
2712,600667,太极实业,4
2713,600668,尖峰集团,4
2714,600671,天目药业,4
2715,600673,东阳光科,4
2716,600674,川投能源,4
2717,600675,中华企业,4
2718,600676,交运股份,4
2719,600677,航天通信,4
2720,600678,四川金顶,4
2721,600679,上海凤凰,4
2722,600680,*ST上普,4
2723,600681,百川能源,4
2724,600682,南京新百,4
2725,600683,京投发展,4
2726,600684,珠江实业,4
2727,600685,中船防务,4
2728,600686,金龙汽车,4
2729,600687,刚泰控股,4
2730,600688,上海石化,4
2731,600689,上海三毛,4
2732,600690,青岛海尔,4
2733,600691,阳煤化工,4
2734,600692,亚通股份,4
2735,600693,东百集团,4
2736,600694,大商股份,4
2737,600695,绿庭投资,4
2738,600696,ST匹凸,4
2739,600697,欧亚集团,4
2740,600698,湖南天雁,4
2741,600699,均胜电子,4
2742,600701,*ST工新,4
2743,600702,舍得酒业,4
2744,600703,三安光电,4
2745,600704,物产中大,4
2746,600705,中航资本,4
2747,600706,曲江文旅,4
2748,600707,彩虹股份,4
2749,600708,光明地产,4
2750,600710,苏美达,4
2751,600711,盛屯矿业,4
2752,600712,南宁百货,4
2753,600713,南京医药,4
2754,600714,金瑞矿业,4
2755,600715,文投控股,4
2756,600716,凤凰股份,4
2757,600717,天津港,4
2758,600718,东软集团,4
2759,600719,大连热电,4
2760,600720,祁连山,4
2761,600721,百花村,4
2762,600722,金牛化工,4
2763,600723,首商股份,4
2764,600724,宁波富达,4
2765,600725,ST云维,4
2766,600726,华电能源,4
2767,600727,鲁北化工,4
2768,600728,佳都科技,4
2769,600729,重庆百货,4
2770,600730,中国高科,4
2771,600731,湖南海利,4
2772,600732,ST新梅,4
2773,600733,SST前锋,4
2774,600734,实达集团,4
2775,600735,新华锦,4
2776,600736,苏州高新,4
2777,600737,中粮糖业,4
2778,600738,兰州民百,4
2779,600739,辽宁成大,4
2780,600740,山西焦化,4
2781,600741,华域汽车,4
2782,600742,一汽富维,4
2783,600743,华远地产,4
2784,600744,华银电力,4
2785,600745,闻泰科技,4
2786,600746,江苏索普,4
2787,600747,ST大控,4
2788,600748,上实发展,4
2789,600749,*ST藏旅,4
2790,600750,江中药业,4
2791,600751,海航科技,4
2792,600753,东方银星,4
2793,600754,锦江股份,4
2794,600755,厦门国贸,4
2795,600756,浪潮软件,4
2796,600757,长江传媒,4
2797,600758,红阳能源,4
2798,600759,洲际油气,4
2799,600760,中航沈飞,4
2800,600761,安徽合力,4
2801,600763,通策医疗,4
2802,600764,中国海防,4
2803,600765,中航重机,4
2804,600766,园城黄金,4
2805,600767,ST运盛,4
2806,600768,宁波富邦,4
2807,600769,祥龙电业,4
2808,600770,综艺股份,4
2809,600771,广誉远,4
2810,600773,西藏城投,4
2811,600774,汉商集团,4
2812,600775,南京熊猫,4
2813,600776,东方通信,4
2814,600777,新潮能源,4
2815,600778,*ST友好,4
2816,600779,水井坊,4
2817,600780,通宝能源,4
2818,600781,辅仁药业,4
2819,600782,新钢股份,4
2820,600783,鲁信创投,4
2821,600784,鲁银投资,4
2822,600785,新华百货,4
2823,600787,中储股份,4
2824,600789,鲁抗医药,4
2825,600790,轻纺城,4
2826,600791,京能置业,4
2827,600792,云煤能源,4
2828,600793,宜宾纸业,4
2829,600794,保税科技,4
2830,600795,国电电力,4
2831,600796,钱江生化,4
2832,600797,浙大网新,4
2833,600798,宁波海运,4
2834,600800,天津磁卡,4
2835,600801,华新水泥,4
2836,600802,福建水泥,4
2837,600803,新奥股份,4
2838,600804,鹏博士,4
2839,600805,悦达投资,4
2840,600806,退市昆机,4
2841,600807,*ST天业,4
2842,600808,马钢股份,4
2843,600809,山西汾酒,4
2844,600810,神马股份,4
2845,600811,东方集团,4
2846,600812,华北制药,4
2847,600814,杭州解百,4
2848,600815,厦工股份,4
2849,600816,安信信托,4
2850,600817,ST宏盛,4
2851,600818,中路股份,4
2852,600819,耀皮玻璃,4
2853,600820,隧道股份,4
2854,600821,津劝业,4
2855,600822,上海物贸,4
2856,600823,世茂股份,4
2857,600824,益民集团,4
2858,600825,新华传媒,4
2859,600826,兰生股份,4
2860,600827,百联股份,4
2861,600828,茂业商业,4
2862,600829,人民同泰,4
2863,600830,香溢融通,4
2864,600831,广电网络,4
2865,600833,第一医药,4
2866,600834,申通地铁,4
2867,600835,上海机电,4
2868,600836,界龙实业,4
2869,600837,海通证券,4
2870,600838,上海九百,4
2871,600839,四川长虹,4
2872,600841,上柴股份,4
2873,600843,上工申贝,4
2874,600844,丹化科技,4
2875,600845,宝信软件,4
2876,600846,同济科技,4
2877,600847,万里股份,4
2878,600848,上海临港,4
2879,600850,华东电脑,4
2880,600851,海欣股份,4
2881,600853,龙建股份,4
2882,600854,春兰股份,4
2883,600855,航天长峰,4
2884,600856,中天能源,4
2885,600857,宁波中百,4
2886,600858,银座股份,4
2887,600859,王府井,4
2888,600860,京城股份,4
2889,600861,北京城乡,4
2890,600862,中航高科,4
2891,600863,内蒙华电,4
2892,600864,哈投股份,4
2893,600865,百大集团,4
2894,600866,星湖科技,4
2895,600867,通化东宝,4
2896,600868,梅雁吉祥,4
2897,600869,智慧能源,4
2898,600870,*ST厦华,4
2899,600871,*ST油服,4
2900,600872,中炬高新,4
2901,600873,梅花生物,4
2902,600874,创业环保,4
2903,600875,东方电气,4
2904,600876,洛阳玻璃,4
2905,600877,ST嘉陵,4
2906,600879,航天电子,4
2907,600880,博瑞传播,4
2908,600881,亚泰集团,4
2909,600882,广泽股份,4
2910,600883,博闻科技,4
2911,600884,杉杉股份,4
2912,600885,宏发股份,4
2913,600886,国投电力,4
2914,600887,伊利股份,4
2915,600888,新疆众和,4
2916,600889,南京化纤,4
2917,600890,中房股份,4
2918,600891,秋林集团,4
2919,600892,大晟文化,4
2920,600893,航发动力,4
2921,600894,广日股份,4
2922,600895,张江高科,4
2923,600896,*ST海投,4
2924,600897,厦门空港,4
2925,600898,国美通讯,4
2926,600900,长江电力,4
2927,600901,江苏租赁,4
2928,600903,贵州燃气,4
2929,600908,无锡银行,4
2930,600909,华安证券,4
2931,600917,重庆燃气,4
2932,600919,江苏银行,4
2933,600926,杭州银行,4
2934,600929,湖南盐业,4
2935,600933,爱柯迪,4
2936,600936,广西广电,4
2937,600939,重庆建工,4
2938,600958,东方证券,4
2939,600959,江苏有线,4
2940,600960,渤海汽车,4
2941,600961,株冶集团,4
2942,600962,国投中鲁,4
2943,600963,岳阳林纸,4
2944,600965,福成股份,4
2945,600966,博汇纸业,4
2946,600967,内蒙一机,4
2947,600969,郴电国际,4
2948,600970,中材国际,4
2949,600971,恒源煤电,4
2950,600973,宝胜股份,4
2951,600975,新五丰,4
2952,600976,健民集团,4
2953,600977,中国电影,4
2954,600978,宜华生活,4
2955,600979,广安爱众,4
2956,600980,北矿科技,4
2957,600981,汇鸿集团,4
2958,600982,宁波热电,4
2959,600983,惠而浦,4
2960,600984,建设机械,4
2961,600985,雷鸣科化,4
2962,600986,科达股份,4
2963,600987,航民股份,4
2964,600988,赤峰黄金,4
2965,600990,四创电子,4
2966,600992,贵绳股份,4
2967,600993,马应龙,4
2968,600995,文山电力,4
2969,600996,贵广网络,4
2970,600997,开滦股份,4
2971,600998,九州通,4
2972,600999,招商证券,4
2973,601000,唐山港,4
2974,601001,大同煤业,4
2975,601002,晋亿实业,4
2976,601003,柳钢股份,4
2977,601005,重庆钢铁,4
2978,601006,大秦铁路,4
2979,601007,金陵饭店,4
2980,601008,连云港,4
2981,601009,南京银行,4
2982,601010,文峰股份,4
2983,601011,宝泰隆,4
2984,601012,隆基股份,4
2985,601015,陕西黑猫,4
2986,601016,节能风电,4
2987,601018,宁波港,4
2988,601019,山东出版,4
2989,601020,华钰矿业,4
2990,601021,春秋航空,4
2991,601028,玉龙股份,4
2992,601038,一拖股份,4
2993,601058,赛轮金宇,4
2994,601066,中信建投,4
2995,601069,西部黄金,4
2996,601086,国芳集团,4
2997,601088,中国神华,4
2998,601098,中南传媒,4
2999,601099,太平洋,4
3000,601100,恒立液压,4
3001,601101,昊华能源,4
3002,601106,中国一重,4
3003,601107,四川成渝,4
3004,601108,财通证券,4
3005,601111,中国国航,4
3006,601113,华鼎股份,4
3007,601116,三江购物,4
3008,601117,中国化学,4
3009,601118,海南橡胶,4
3010,601126,四方股份,4
3011,601127,小康股份,4
3012,601128,常熟银行,4
3013,601137,博威合金,4
3014,601138,工业富联,4
3015,601139,深圳燃气,4
3016,601155,新城控股,4
3017,601158,重庆水务,4
3018,601163,三角轮胎,4
3019,601166,兴业银行,4
3020,601168,西部矿业,4
3021,601169,北京银行,4
3022,601177,杭齿前进,4
3023,601179,中国西电,4
3024,601186,中国铁建,4
3025,601188,龙江交通,4
3026,601198,东兴证券,4
3027,601199,江南水务,4
3028,601200,上海环境,4
3029,601206,海尔施,4
3030,601208,东材科技,4
3031,601211,国泰君安,4
3032,601212,白银有色,4
3033,601216,君正集团,4
3034,601218,吉鑫科技,4
3035,601222,林洋能源,4
3036,601225,陕西煤业,4
3037,601226,华电重工,4
3038,601228,广州港,4
3039,601229,上海银行,4
3040,601231,环旭电子,4
3041,601233,桐昆股份,4
3042,601238,广汽集团,4
3043,601258,庞大集团,4
3044,601288,农业银行,4
3045,601311,骆驼股份,4
3046,601318,中国平安,4
3047,601326,秦港股份,4
3048,601328,交通银行,4
3049,601330,绿色动力,4
3050,601333,广深铁路,4
3051,601336,新华保险,4
3052,601339,百隆东方,4
3053,601360,三六零,4
3054,601366,利群股份,4
3055,601368,绿城水务,4
3056,601369,陕鼓动力,4
3057,601375,中原证券,4
3058,601377,兴业证券,4
3059,601388,怡球资源,4
3060,601390,中国中铁,4
3061,601398,工商银行,4
3062,601500,通用股份,4
3063,601515,东风股份,4
3064,601518,吉林高速,4
3065,601519,大智慧,4
3066,601555,东吴证券,4
3067,601558,ST锐电,4
3068,601566,九牧王,4
3069,601567,三星医疗,4
3070,601579,会稽山,4
3071,601588,北辰实业,4
3072,601595,上海电影,4
3073,601599,鹿港文化,4
3074,601600,中国铝业,4
3075,601601,中国太保,4
3076,601607,上海医药,4
3077,601608,中信重工,4
3078,601611,中国核建,4
3079,601616,广电电气,4
3080,601618,中国中冶,4
3081,601619,嘉泽新能,4
3082,601628,中国人寿,4
3083,601633,长城汽车,4
3084,601636,旗滨集团,4
3085,601666,平煤股份,4
3086,601668,中国建筑,4
3087,601669,中国电建,4
3088,601677,明泰铝业,4
3089,601678,滨化股份,4
3090,601688,华泰证券,4
3091,601689,拓普集团,4
3092,601699,潞安环能,4
3093,601700,风范股份,4
3094,601717,郑煤机,4
3095,601718,际华集团,4
3096,601727,上海电气,4
3097,601766,中国中车,4
3098,601777,力帆股份,4
3099,601788,光大证券,4
3100,601789,宁波建工,4
3101,601798,*ST蓝科,4
3102,601799,星宇股份,4
3103,601800,中国交建,4
3104,601801,皖新传媒,4
3105,601808,中海油服,4
3106,601811,新华文轩,4
3107,601818,光大银行,4
3108,601828,美凯龙,4
3109,601838,成都银行,4
3110,601857,中国石油,4
3111,601858,中国科传,4
3112,601866,中远海发,4
3113,601872,招商轮船,4
3114,601877,正泰电器,4
3115,601878,浙商证券,4
3116,601880,大连港,4
3117,601881,中国银河,4
3118,601882,海天精工,4
3119,601886,江河集团,4
3120,601888,中国国旅,4
3121,601890,亚星锚链,4
3122,601898,中煤能源,4
3123,601899,紫金矿业,4
3124,601900,南方传媒,4
3125,601901,方正证券,4
3126,601908,京运通,4
3127,601918,新集能源,4
3128,601919,中远海控,4
3129,601928,凤凰传媒,4
3130,601929,吉视传媒,4
3131,601933,永辉超市,4
3132,601939,建设银行,4
3133,601949,中国出版,4
3134,601952,苏垦农发,4
3135,601958,金钼股份,4
3136,601965,中国汽研,4
3137,601966,玲珑轮胎,4
3138,601968,宝钢包装,4
3139,601969,海南矿业,4
3140,601985,中国核电,4
3141,601988,中国银行,4
3142,601989,中国重工,4
3143,601990,南京证券,4
3144,601991,大唐发电,4
3145,601992,金隅集团,4
3146,601996,丰林集团,4
3147,601997,贵阳银行,4
3148,601998,中信银行,4
3149,601999,出版传媒,4
3150,603000,人民网,4
3151,603001,奥康国际,4
3152,603002,宏昌电子,4
3153,603003,龙宇燃油,4
3154,603005,晶方科技,4
3155,603006,联明股份,4
3156,603007,花王股份,4
3157,603008,喜临门,4
3158,603009,北特科技,4
3159,603010,万盛股份,4
3160,603011,合锻智能,4
3161,603012,创力集团,4
3162,603013,亚普股份,4
3163,603015,弘讯科技,4
3164,603016,新宏泰,4
3165,603017,中衡设计,4
3166,603018,中设集团,4
3167,603019,中科曙光,4
3168,603020,爱普股份,4
3169,603021,山东华鹏,4
3170,603022,新通联,4
3171,603023,威帝股份,4
3172,603025,大豪科技,4
3173,603026,石大胜华,4
3174,603027,千禾味业,4
3175,603028,赛福天,4
3176,603029,天鹅股份,4
3177,603030,全筑股份,4
3178,603031,安德利,4
3179,603032,德新交运,4
3180,603033,三维股份,4
3181,603035,常熟汽饰,4
3182,603036,如通股份,4
3183,603037,凯众股份,4
3184,603038,华立股份,4
3185,603039,泛微网络,4
3186,603040,新坐标,4
3187,603041,美思德,4
3188,603042,华脉科技,4
3189,603043,广州酒家,4
3190,603045,福达合金,4
3191,603050,科林电气,4
3192,603055,台华新材,4
3193,603056,德邦股份,4
3194,603058,永吉股份,4
3195,603059,倍加洁,4
3196,603060,国检集团,4
3197,603063,禾望电气,4
3198,603066,音飞储存,4
3199,603067,振华股份,4
3200,603069,海汽集团,4
3201,603076,乐惠国际,4
3202,603077,和邦生物,4
3203,603078,江化微,4
3204,603079,圣达生物,4
3205,603080,新疆火炬,4
3206,603081,大丰实业,4
3207,603083,剑桥科技,4
3208,603085,天成自控,4
3209,603086,先达股份,4
3210,603088,宁波精达,4
3211,603089,正裕工业,4
3212,603090,宏盛股份,4
3213,603096,新经典,4
3214,603098,森特股份,4
3215,603099,长白山,4
3216,603100,川仪股份,4
3217,603101,汇嘉时代,4
3218,603103,横店影视,4
3219,603106,恒银金融,4
3220,603108,润达医疗,4
3221,603110,东方材料,4
3222,603111,康尼机电,4
3223,603113,金能科技,4
3224,603116,红蜻蜓,4
3225,603117,万林股份,4
3226,603118,共进股份,4
3227,603123,翠微股份,4
3228,603126,中材节能,4
3229,603127,昭衍新药,4
3230,603128,华贸物流,4
3231,603129,春风动力,4
3232,603131,上海沪工,4
3233,603133,碳元科技,4
3234,603136,天目湖,4
3235,603138,海量数据,4
3236,603139,康惠制药,4
3237,603156,养元饮品,4
3238,603157,拉夏贝尔,4
3239,603158,腾龙股份,4
3240,603159,上海亚虹,4
3241,603160,汇顶科技,4
3242,603161,科华控股,4
3243,603165,荣晟环保,4
3244,603166,福达股份,4
3245,603167,渤海轮渡,4
3246,603168,莎普爱思,4
3247,603169,兰石重装,4
3248,603177,德创环保,4
3249,603178,圣龙股份,4
3250,603179,新泉股份,4
3251,603180,金牌厨柜,4
3252,603181,皇马科技,4
3253,603183,建研院,4
3254,603186,华正新材,4
3255,603188,亚邦股份,4
3256,603189,网达软件,4
3257,603196,日播时尚,4
3258,603197,保隆科技,4
3259,603198,迎驾贡酒,4
3260,603199,九华旅游,4
3261,603200,上海洗霸,4
3262,603203,快克股份,4
3263,603208,江山欧派,4
3264,603214,爱婴室,4
3265,603218,日月股份,4
3266,603222,济民制药,4
3267,603223,恒通股份,4
3268,603225,新凤鸣,4
3269,603226,菲林格尔,4
3270,603227,雪峰科技,4
3271,603228,景旺电子,4
3272,603229,奥翔药业,4
3273,603232,格尔软件,4
3274,603233,大参林,4
3275,603238,诺邦股份,4
3276,603239,浙江仙通,4
3277,603258,电魂网络,4
3278,603259,药明康德,4
3279,603260,合盛硅业,4
3280,603266,天龙股份,4
3281,603268,松发股份,4
3282,603269,海鸥股份,4
3283,603277,银都股份,4
3284,603278,大业股份,4
3285,603283,赛腾股份,4
3286,603286,日盈电子,4
3287,603288,海天味业,4
3288,603289,泰瑞机器,4
3289,603298,杭叉集团,4
3290,603299,井神股份,4
3291,603300,华铁科技,4
3292,603301,振德医疗,4
3293,603302,鑫广绿环,4
3294,603303,得邦照明,4
3295,603305,旭升股份,4
3296,603306,华懋科技,4
3297,603308,应流股份,4
3298,603309,维力医疗,4
3299,603311,金海环境,4
3300,603313,梦百合,4
3301,603315,福鞍股份,4
3302,603316,诚邦股份,4
3303,603318,派思股份,4
3304,603319,湘油泵,4
3305,603320,迪贝电气,4
3306,603321,梅轮电梯,4
3307,603322,超讯通信,4
3308,603323,吴江银行,4
3309,603326,我乐家居,4
3310,603328,依顿电子,4
3311,603329,上海雅仕,4
3312,603330,上海天洋,4
3313,603331,百达精工,4
3314,603333,明星电缆,4
3315,603335,迪生力,4
3316,603336,宏辉果蔬,4
3317,603337,杰克股份,4
3318,603338,浙江鼎力,4
3319,603339,四方冷链,4
3320,603345,安井食品,4
3321,603348,文灿股份,4
3322,603355,莱克电气,4
3323,603356,华菱精工,4
3324,603357,设计总院,4
3325,603358,华达科技,4
3326,603359,东珠景观,4
3327,603360,百傲化学,4
3328,603363,傲农生物,4
3329,603365,水星家纺,4
3330,603366,日出东方,4
3331,603367,辰欣药业,4
3332,603368,柳药股份,4
3333,603369,今世缘,4
3334,603377,东方时尚,4
3335,603378,亚士创能,4
3336,603380,易德龙,4
3337,603383,顶点软件,4
3338,603385,惠达卫浴,4
3339,603386,广东骏亚,4
3340,603387,基蛋生物,4
3341,603388,元成股份,4
3342,603389,亚振家居,4
3343,603393,新天然气,4
3344,603396,金辰股份,4
3345,603398,邦宝益智,4
3346,603399,吉翔股份,4
3347,603416,信捷电气,4
3348,603421,鼎信通讯,4
3349,603429,集友股份,4
3350,603444,吉比特,4
3351,603456,九洲药业,4
3352,603458,勘设股份,4
